train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,signal_quality_percent,sensor_type,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,create_repair_defect,corridor,action
144,4.067,heavy_rain,True,4,track_buckling,False,4600,37,vibration,89.57,OCCUPIED,True,21.596,False,HYB-SEC,reduce_speed
165,18.525,clear,False,5,track_buckling,False,3426,16,track_circuit,30.14,CLEAR,False,31.42,True,DEL-AGRA,proceed_with_caution
61,0.939,flood,True,6,track_buckling,False,4862,81,axle_counter,21.16,CLEAR,True,20.679,True,KOL-HOW,emergency_stop
83,17.845,rain,False,5,landslide_debris,False,3422,3,vibration,0.0,CLEAR,True,15.028,False,KOL-HOW,proceed_with_caution
48,18.287,clear,True,1,stranded_vehicle,False,189,67,accelerometer,55.89,CLEAR,True,11.218,True,HYB-SEC,proceed_with_caution
104,4.615,clear,True,5,landslide_debris,False,615,7,axle_counter,48.03,CLEAR,True,41.269,False,MUM-PUNE,proceed_with_caution
51,8.733,snow,True,6,unknown_obstruction,False,3041,60,track_circuit,0.0,CLEAR,False,42.645,False,CHN-BGLR,reduce_speed
116,4.397,clear,False,6,boulder,False,4130,73,axle_counter,84.06,CLEAR,True,14.318,False,KOL-HOW,reduce_speed
104,1.129,clear,False,3,landslide_debris,False,2786,70,track_circuit,50.09,CLEAR,False,11.81,True,CHN-BGLR,proceed_with_caution
182,13.271,clear,False,6,sensor_miscount,True,526,72,vibration,77.36,OCCUPIED,True,3.361,False,HYB-SEC,reduce_speed
142,14.822,fog,False,4,equipment_failure_ahead,False,495,20,axle_counter,0.0,CLEAR,True,14.855,False,HYB-SEC,proceed_with_caution
197,7.391,clear,True,3,equipment_failure_ahead,False,3255,41,track_circuit,54.61,OCCUPIED,True,12.751,True,MUM-PUNE,proceed_with_caution
55,14.579,fog,True,5,fallen_tree,True,55,57,accelerometer,78.82,CLEAR,True,1.559,False,MUM-PUNE,reduce_speed
157,16.103,snow,True,6,sensor_miscount,False,1444,12,vibration,0.0,OCCUPIED,False,43.185,False,DEL-AGRA,reduce_speed
184,7.513,rain,False,8,track_buckling,True,198,82,track_circuit,3.29,CLEAR,True,35.437,False,DEL-AGRA,reduce_speed
56,3.701,rain,True,8,stranded_vehicle,True,4356,75,accelerometer,37.2,OCCUPIED,True,13.059,True,MUM-PUNE,reduce_speed
54,14.151,fog,True,5,track_buckling,True,2480,74,axle_counter,87.16,CLEAR,False,47.002,False,KOL-HOW,reduce_speed
92,9.698,fog,False,6,unknown_obstruction,False,1244,0,vibration,0.0,OCCUPIED,False,37.04,False,KOL-HOW,reduce_speed
93,14.736,snow,True,4,stranded_vehicle,False,4558,14,vibration,0.0,CLEAR,True,14.636,False,CHN-BGLR,reduce_speed
112,12.613,clear,True,6,fallen_tree,False,424,69,track_circuit,0.0,CLEAR,True,5.808,False,CHN-BGLR,reduce_speed
164,10.752,flood,True,2,cattle_crossing,False,2077,64,vibration,73.95,CLEAR,True,10.664,False,CHN-BGLR,proceed_with_caution
50,15.856,flood,True,3,track_buckling,False,4378,71,track_circuit,0.0,CLEAR,True,4.262,False,HYB-SEC,proceed_with_caution
170,4.515,snow,False,3,broken_rail,True,3129,28,vibration,0.0,CLEAR,True,25.988,False,HYB-SEC,proceed_with_caution
87,3.988,clear,True,3,track_buckling,False,2567,78,vibration,0.0,CLEAR,True,1.421,False,KOL-HOW,proceed_with_caution
112,7.334,heavy_rain,False,3,unknown_obstruction,False,998,3,track_circuit,50.44,OCCUPIED,False,40.888,False,DEL-AGRA,proceed_with_caution
178,14.208,fog,True,5,equipment_failure_ahead,False,4746,5,vibration,65.67,OCCUPIED,True,47.24,False,DEL-AGRA,reduce_speed
81,5.924,snow,True,3,boulder,False,3361,12,axle_counter,21.66,CLEAR,False,12.362,True,KOL-HOW,reduce_speed
145,3.82,snow,False,2,stranded_vehicle,True,2905,59,accelerometer,0.0,OCCUPIED,False,28.228,True,MUM-PUNE,proceed_with_caution
137,2.732,rain,False,6,environmental_false_positive,True,4871,0,axle_counter,76.75,CLEAR,True,13.758,False,HYB-SEC,reduce_speed
140,0.356,heavy_rain,True,3,fallen_tree,False,1898,53,vibration,0.0,CLEAR,False,24.773,True,KOL-HOW,reduce_speed
60,12.977,clear,True,9,signal_cable_theft,True,179,32,axle_counter,77.15,CLEAR,True,2.485,False,KOL-HOW,reroute
167,5.284,rain,True,3,cattle_crossing,False,2678,18,track_circuit,0.0,CLEAR,True,41.656,False,KOL-HOW,proceed_with_caution
194,4.071,heavy_rain,False,6,unknown_obstruction,False,3904,76,axle_counter,36.38,OCCUPIED,True,5.26,False,MUM-PUNE,reduce_speed
150,9.091,rain,True,5,sensor_miscount,False,1304,52,accelerometer,0.0,CLEAR,True,20.619,False,MUM-PUNE,proceed_with_caution
162,12.985,clear,False,9,sensor_miscount,True,558,38,vibration,0.0,CLEAR,True,11.279,False,CHN-BGLR,reduce_speed
161,11.964,rain,False,3,cattle_crossing,True,2248,31,accelerometer,0.0,OCCUPIED,True,1.931,False,HYB-SEC,proceed_with_caution
100,12.791,clear,False,5,boulder,False,4029,96,axle_counter,66.43,OCCUPIED,True,9.255,True,CHN-BGLR,proceed_with_caution
143,2.839,snow,False,7,signal_cable_theft,False,1811,42,track_circuit,92.87,OCCUPIED,False,31.872,False,KOL-HOW,reduce_speed
178,6.864,flood,False,1,stranded_vehicle,False,2148,58,axle_counter,58.54,OCCUPIED,False,32.548,False,CHN-BGLR,proceed_with_caution
55,10.892,flood,True,7,sensor_miscount,False,3149,29,accelerometer,73.24,CLEAR,True,31.175,False,KOL-HOW,reduce_speed
47,0.369,clear,False,4,landslide_debris,True,4588,35,track_circuit,0.0,OCCUPIED,True,4.886,False,MUM-PUNE,emergency_stop
46,16.211,fog,False,5,landslide_debris,False,3969,82,accelerometer,0.0,CLEAR,False,20.71,False,MUM-PUNE,proceed_with_caution
188,0.523,clear,True,9,environmental_false_positive,False,3187,55,track_circuit,97.24,CLEAR,True,41.379,False,CHN-BGLR,emergency_stop
148,7.097,clear,False,2,fallen_tree,False,4351,25,axle_counter,0.0,CLEAR,False,36.503,False,HYB-SEC,proceed_with_caution
146,17.802,clear,True,5,stranded_vehicle,False,3002,57,accelerometer,97.55,CLEAR,True,15.755,False,KOL-HOW,proceed_with_caution
161,0.517,fog,False,4,broken_rail,True,1102,55,vibration,84.81,CLEAR,False,29.36,False,HYB-SEC,proceed_with_caution
73,10.02,flood,False,2,cattle_crossing,False,366,62,axle_counter,0.0,OCCUPIED,True,46.233,False,HYB-SEC,proceed_with_caution
56,1.048,rain,True,1,fallen_tree,False,3533,39,axle_counter,0.0,CLEAR,True,9.034,True,KOL-HOW,proceed_with_caution
131,13.092,flood,True,6,boulder,True,199,21,vibration,0.0,CLEAR,True,44.201,False,CHN-BGLR,reduce_speed
129,13.891,rain,True,7,water_logging,False,4601,28,accelerometer,30.32,CLEAR,True,43.752,False,HYB-SEC,reduce_speed
139,13.529,snow,True,2,unknown_obstruction,False,1579,91,track_circuit,0.0,OCCUPIED,True,14.97,False,HYB-SEC,reduce_speed
180,11.55,rain,True,1,environmental_false_positive,False,184,53,track_circuit,0.0,CLEAR,False,3.573,False,HYB-SEC,proceed_with_caution
71,4.471,clear,False,5,sensor_miscount,True,3163,90,accelerometer,0.0,CLEAR,True,32.223,False,CHN-BGLR,reroute
93,19.233,clear,False,5,boulder,False,4163,88,vibration,21.23,OCCUPIED,False,28.875,False,DEL-AGRA,proceed_with_caution
163,14.639,fog,False,3,signal_cable_theft,True,260,32,track_circuit,0.0,CLEAR,False,38.738,False,HYB-SEC,proceed_with_caution
76,15.703,fog,False,7,fallen_tree,False,124,4,accelerometer,36.43,CLEAR,False,9.499,False,HYB-SEC,proceed_with_caution
103,5.967,clear,True,2,stranded_vehicle,False,2325,50,accelerometer,31.48,CLEAR,False,4.229,False,DEL-AGRA,proceed_with_caution
161,18.584,rain,False,3,fallen_tree,True,4771,58,axle_counter,25.27,OCCUPIED,False,49.534,False,DEL-AGRA,proceed_with_caution
97,14.156,fog,True,4,cattle_crossing,False,2229,15,accelerometer,0.0,CLEAR,True,41.824,False,KOL-HOW,reduce_speed
91,7.678,clear,False,1,environmental_false_positive,False,2630,7,axle_counter,0.0,CLEAR,True,3.777,False,CHN-BGLR,emergency_stop
55,4.332,rain,False,5,landslide_debris,False,2457,24,track_circuit,41.02,CLEAR,True,6.175,False,DEL-AGRA,proceed_with_caution
82,10.739,fog,True,5,broken_rail,False,1992,15,accelerometer,0.0,CLEAR,True,25.655,True,KOL-HOW,reduce_speed
152,15.563,rain,True,4,unknown_obstruction,True,4350,7,accelerometer,60.62,OCCUPIED,False,7.897,True,DEL-AGRA,proceed_with_caution
129,4.241,heavy_rain,True,2,cattle_crossing,False,3876,91,vibration,0.0,CLEAR,True,49.869,False,HYB-SEC,reduce_speed
178,1.342,heavy_rain,True,7,signal_cable_theft,False,2668,80,axle_counter,25.35,CLEAR,False,14.5,False,HYB-SEC,reduce_speed
177,17.713,clear,False,7,environmental_false_positive,False,369,49,track_circuit,30.59,CLEAR,True,30.303,False,HYB-SEC,reduce_speed
122,15.349,heavy_rain,False,4,track_buckling,False,4759,96,track_circuit,57.11,CLEAR,True,33.978,True,HYB-SEC,proceed_with_caution
92,18.295,heavy_rain,False,5,broken_rail,True,4377,64,track_circuit,0.0,CLEAR,True,10.339,False,CHN-BGLR,reroute
189,9.864,rain,True,3,stranded_vehicle,True,1191,89,accelerometer,0.0,OCCUPIED,True,11.018,False,KOL-HOW,proceed_with_caution
111,15.41,heavy_rain,False,6,stranded_vehicle,False,3470,22,accelerometer,0.0,CLEAR,True,5.604,False,KOL-HOW,reduce_speed
176,15.052,clear,True,6,equipment_failure_ahead,False,609,2,track_circuit,0.0,OCCUPIED,True,12.34,False,HYB-SEC,reduce_speed
48,18.808,rain,False,4,boulder,False,3235,1,accelerometer,19.03,CLEAR,True,12.167,True,KOL-HOW,reroute
71,3.164,flood,True,4,cattle_crossing,False,1691,83,vibration,0.0,CLEAR,True,1.632,True,DEL-AGRA,proceed_with_caution
85,10.578,clear,False,7,cattle_crossing,False,2838,49,vibration,0.0,CLEAR,True,49.931,True,KOL-HOW,reduce_speed
174,16.782,clear,True,8,sensor_miscount,False,23,88,accelerometer,0.0,CLEAR,True,5.651,False,DEL-AGRA,proceed_with_caution
166,13.949,fog,True,6,stranded_vehicle,False,3791,68,axle_counter,8.92,CLEAR,True,1.441,False,MUM-PUNE,reduce_speed
95,12.485,snow,False,5,environmental_false_positive,False,3678,86,accelerometer,0.0,CLEAR,True,43.247,False,MUM-PUNE,proceed_with_caution
108,4.61,fog,True,1,cattle_crossing,True,3310,87,vibration,40.42,CLEAR,False,7.476,False,KOL-HOW,reroute
149,12.353,fog,False,3,boulder,False,3528,94,track_circuit,0.0,CLEAR,True,37.599,True,KOL-HOW,proceed_with_caution
126,17.294,clear,True,6,stranded_vehicle,False,399,38,vibration,0.0,CLEAR,True,34.646,False,CHN-BGLR,reduce_speed
146,1.096,clear,False,3,unknown_obstruction,True,1322,39,accelerometer,89.98,OCCUPIED,True,45.864,False,MUM-PUNE,emergency_stop
168,15.133,clear,True,4,cattle_crossing,False,4951,100,axle_counter,49.3,OCCUPIED,True,38.593,True,KOL-HOW,proceed_with_caution
63,3.523,heavy_rain,True,5,cattle_crossing,False,878,17,axle_counter,0.0,CLEAR,False,29.161,False,HYB-SEC,reduce_speed
198,16.877,heavy_rain,False,7,signal_cable_theft,True,2562,88,track_circuit,0.0,CLEAR,True,20.084,True,DEL-AGRA,reduce_speed
153,9.444,clear,False,3,equipment_failure_ahead,False,3227,64,vibration,0.0,CLEAR,True,23.007,False,CHN-BGLR,proceed_with_caution
94,12.579,rain,False,7,signal_cable_theft,False,2606,8,axle_counter,2.56,CLEAR,False,25.116,False,HYB-SEC,reduce_speed
163,15.325,snow,True,5,sensor_miscount,False,1144,2,axle_counter,0.0,CLEAR,True,1.516,False,MUM-PUNE,reduce_speed
165,10.801,clear,False,4,track_buckling,False,2695,37,axle_counter,0.0,CLEAR,False,15.571,False,HYB-SEC,proceed_with_caution
186,7.08,clear,False,4,stranded_vehicle,False,403,43,track_circuit,5.72,OCCUPIED,False,47.43,False,CHN-BGLR,proceed_with_caution
187,10.27,clear,False,5,environmental_false_positive,True,4754,81,track_circuit,0.0,CLEAR,False,41.327,True,DEL-AGRA,reroute
144,8.048,heavy_rain,False,1,signal_cable_theft,False,1500,67,track_circuit,25.73,OCCUPIED,False,43.014,False,DEL-AGRA,proceed_with_caution
73,19.094,rain,False,8,stranded_vehicle,False,4535,89,axle_counter,0.0,OCCUPIED,True,12.065,False,CHN-BGLR,reduce_speed
123,5.698,fog,True,5,stranded_vehicle,True,1916,37,axle_counter,43.02,CLEAR,False,40.614,False,CHN-BGLR,reduce_speed
72,15.349,snow,False,4,environmental_false_positive,True,3361,0,accelerometer,0.0,CLEAR,True,42.466,False,DEL-AGRA,proceed_with_caution
142,17.065,heavy_rain,False,4,environmental_false_positive,False,149,57,vibration,0.0,CLEAR,True,36.535,False,CHN-BGLR,proceed_with_caution
195,17.953,clear,False,7,sensor_miscount,False,3065,100,axle_counter,10.57,OCCUPIED,True,15.715,False,HYB-SEC,reduce_speed
186,8.474,clear,True,4,fallen_tree,False,194,85,accelerometer,88.27,CLEAR,True,23.313,False,KOL-HOW,proceed_with_caution
161,3.94,snow,False,4,cattle_crossing,False,4745,76,accelerometer,0.0,CLEAR,True,9.405,True,MUM-PUNE,proceed_with_caution
148,4.312,snow,False,4,environmental_false_positive,False,2337,99,accelerometer,20.61,CLEAR,True,34.717,False,CHN-BGLR,proceed_with_caution
72,10.664,snow,False,6,broken_rail,False,1869,34,track_circuit,0.0,OCCUPIED,True,31.941,False,KOL-HOW,reduce_speed
125,8.383,snow,True,7,stranded_vehicle,True,418,19,track_circuit,0.0,OCCUPIED,False,43.311,False,CHN-BGLR,reduce_speed
167,3.251,rain,False,7,signal_cable_theft,False,1967,27,axle_counter,0.0,CLEAR,True,24.606,True,CHN-BGLR,reduce_speed
94,8.408,clear,False,2,track_buckling,False,376,55,accelerometer,55.63,CLEAR,True,49.559,False,HYB-SEC,proceed_with_caution
164,16.115,rain,True,3,signal_cable_theft,True,4818,95,vibration,68.58,CLEAR,False,13.784,True,DEL-AGRA,proceed_with_caution
145,6.945,clear,True,4,fallen_tree,True,2142,41,vibration,46.94,CLEAR,False,30.928,True,MUM-PUNE,proceed_with_caution
49,15.385,flood,False,4,environmental_false_positive,False,3928,82,accelerometer,0.0,CLEAR,True,2.81,False,DEL-AGRA,proceed_with_caution
81,0.026,clear,False,6,signal_cable_theft,False,1427,8,accelerometer,2.74,CLEAR,False,32.101,True,HYB-SEC,emergency_stop
144,2.833,rain,True,5,boulder,True,343,33,accelerometer,0.0,OCCUPIED,True,18.24,False,DEL-AGRA,reroute
69,8.127,fog,True,5,environmental_false_positive,True,1850,54,accelerometer,0.0,OCCUPIED,True,49.04,False,HYB-SEC,reduce_speed
52,2.787,clear,True,1,unknown_obstruction,False,4686,48,axle_counter,60.23,CLEAR,True,14.733,False,KOL-HOW,proceed_with_caution
187,2.909,snow,False,4,unknown_obstruction,False,2488,26,vibration,0.0,CLEAR,True,18.448,False,CHN-BGLR,proceed_with_caution
146,3.717,flood,True,9,fallen_tree,False,1489,79,vibration,0.99,OCCUPIED,True,38.202,True,DEL-AGRA,emergency_stop
173,14.128,snow,False,5,cattle_crossing,False,287,88,vibration,0.0,CLEAR,False,26.758,False,DEL-AGRA,proceed_with_caution
175,1.75,clear,False,5,track_buckling,False,685,76,axle_counter,0.0,OCCUPIED,True,47.942,False,DEL-AGRA,emergency_stop
103,2.221,clear,False,5,cattle_crossing,False,3377,62,axle_counter,0.0,CLEAR,True,16.767,True,MUM-PUNE,proceed_with_caution
76,1.092,heavy_rain,False,5,equipment_failure_ahead,False,4961,80,axle_counter,15.96,CLEAR,True,13.567,False,KOL-HOW,emergency_stop
66,17.041,rain,True,3,track_buckling,True,4850,62,accelerometer,70.1,OCCUPIED,True,27.587,False,HYB-SEC,proceed_with_caution
131,13.773,snow,True,3,equipment_failure_ahead,True,946,90,accelerometer,17.05,CLEAR,True,17.204,False,DEL-AGRA,reduce_speed
150,2.277,clear,False,8,landslide_debris,False,919,25,vibration,22.4,CLEAR,True,49.134,True,DEL-AGRA,reduce_speed
136,9.286,fog,False,5,sensor_miscount,False,4765,23,vibration,47.82,OCCUPIED,False,23.974,False,HYB-SEC,proceed_with_caution
112,14.168,clear,False,8,sensor_miscount,False,599,8,accelerometer,0.0,CLEAR,True,2.56,False,DEL-AGRA,reduce_speed
166,3.618,clear,False,3,unknown_obstruction,True,320,100,axle_counter,0.0,CLEAR,True,27.48,False,DEL-AGRA,proceed_with_caution
193,1.733,flood,False,6,sensor_miscount,True,2100,8,vibration,0.0,OCCUPIED,True,35.34,False,MUM-PUNE,emergency_stop
104,1.593,rain,True,3,signal_cable_theft,False,1481,67,accelerometer,0.0,CLEAR,False,37.41,False,MUM-PUNE,proceed_with_caution
174,17.931,fog,False,1,unknown_obstruction,False,3769,78,accelerometer,28.17,OCCUPIED,False,30.316,False,KOL-HOW,proceed_with_caution
195,12.355,clear,True,8,water_logging,False,567,28,track_circuit,86.16,CLEAR,True,26.858,False,DEL-AGRA,reduce_speed
116,18.909,rain,False,3,stranded_vehicle,True,3065,91,vibration,0.0,CLEAR,True,7.612,False,CHN-BGLR,proceed_with_caution
178,13.288,clear,True,4,boulder,False,4887,55,vibration,67.42,CLEAR,True,22.428,True,KOL-HOW,proceed_with_caution
172,6.612,snow,False,6,signal_cable_theft,True,3695,55,axle_counter,0.0,CLEAR,True,40.387,False,DEL-AGRA,reduce_speed
75,15.862,fog,True,9,signal_cable_theft,False,3944,32,vibration,0.0,CLEAR,True,4.443,False,KOL-HOW,emergency_stop
118,12.318,clear,False,1,landslide_debris,False,2288,43,track_circuit,59.93,CLEAR,True,9.04,False,CHN-BGLR,proceed_with_caution
48,2.292,rain,False,7,stranded_vehicle,True,2632,20,vibration,85.83,CLEAR,True,19.136,False,KOL-HOW,reduce_speed
95,13.751,rain,True,5,water_logging,True,4380,83,axle_counter,16.19,OCCUPIED,True,30.123,False,KOL-HOW,reroute
74,4.714,flood,True,8,cattle_crossing,False,3063,34,axle_counter,0.0,CLEAR,True,17.537,True,HYB-SEC,reduce_speed
94,13.139,heavy_rain,True,7,broken_rail,False,448,39,axle_counter,92.4,OCCUPIED,True,27.438,False,CHN-BGLR,reduce_speed
153,6.327,fog,True,4,unknown_obstruction,True,4917,20,vibration,0.0,OCCUPIED,True,46.776,False,KOL-HOW,reduce_speed
123,0.009,flood,True,8,sensor_miscount,False,1234,43,axle_counter,0.0,CLEAR,True,43.417,False,DEL-AGRA,emergency_stop
183,9.787,fog,True,3,signal_cable_theft,False,149,21,track_circuit,69.48,OCCUPIED,True,17.072,False,MUM-PUNE,reduce_speed
76,8.16,heavy_rain,True,5,cattle_crossing,True,895,31,accelerometer,0.0,CLEAR,True,47.288,True,KOL-HOW,reduce_speed
124,0.928,clear,False,8,fallen_tree,False,1939,15,vibration,58.72,CLEAR,True,8.25,False,KOL-HOW,emergency_stop
102,16.43,flood,True,5,environmental_false_positive,True,1515,28,vibration,0.0,CLEAR,True,6.692,False,DEL-AGRA,reroute
181,11.479,clear,True,7,water_logging,True,1280,58,track_circuit,61.04,OCCUPIED,True,13.262,False,HYB-SEC,reduce_speed
130,7.54,clear,True,8,landslide_debris,False,3767,73,accelerometer,40.4,OCCUPIED,True,39.555,False,KOL-HOW,reduce_speed
127,5.174,clear,False,9,broken_rail,True,1809,1,track_circuit,0.0,CLEAR,True,33.381,False,MUM-PUNE,reduce_speed
90,7.319,flood,False,7,boulder,False,4321,80,track_circuit,0.0,OCCUPIED,True,6.803,False,DEL-AGRA,reduce_speed
71,10.708,fog,False,4,stranded_vehicle,False,3418,53,axle_counter,45.06,CLEAR,True,34.514,False,CHN-BGLR,proceed_with_caution
139,1.621,flood,True,9,water_logging,False,2162,54,axle_counter,12.6,CLEAR,False,19.35,True,CHN-BGLR,emergency_stop
192,0.029,flood,False,8,environmental_false_positive,True,893,77,axle_counter,0.0,CLEAR,True,27.203,False,HYB-SEC,emergency_stop
59,6.217,clear,False,6,cattle_crossing,False,73,70,vibration,38.66,CLEAR,True,42.932,False,HYB-SEC,proceed_with_caution
137,7.371,flood,False,7,track_buckling,True,151,5,track_circuit,75.48,CLEAR,True,44.116,True,DEL-AGRA,reduce_speed
87,11.872,rain,False,3,boulder,True,904,58,axle_counter,0.0,CLEAR,True,8.703,True,MUM-PUNE,proceed_with_caution
66,13.464,snow,True,4,broken_rail,False,3898,27,vibration,0.0,OCCUPIED,True,1.974,False,MUM-PUNE,reduce_speed
99,7.804,clear,True,5,stranded_vehicle,False,4220,75,vibration,20.89,OCCUPIED,True,26.676,False,KOL-HOW,proceed_with_caution
191,6.811,fog,True,2,stranded_vehicle,True,452,36,axle_counter,0.0,OCCUPIED,True,49.236,False,HYB-SEC,reduce_speed
154,17.022,fog,False,8,stranded_vehicle,False,1273,46,track_circuit,56.78,CLEAR,True,24.844,False,HYB-SEC,reduce_speed
136,19.143,clear,False,1,cattle_crossing,True,2793,66,vibration,33.23,CLEAR,True,35.325,False,HYB-SEC,proceed_with_caution
56,16.926,clear,False,5,unknown_obstruction,False,514,77,vibration,94.72,CLEAR,False,2.71,True,HYB-SEC,proceed_with_caution
52,3.645,rain,True,4,broken_rail,False,1029,35,axle_counter,88.54,CLEAR,True,21.391,False,HYB-SEC,proceed_with_caution
71,2.464,clear,True,4,sensor_miscount,False,2366,49,track_circuit,0.0,OCCUPIED,True,10.648,False,CHN-BGLR,proceed_with_caution
95,6.198,flood,True,4,landslide_debris,False,2657,63,accelerometer,0.0,CLEAR,True,14.789,False,MUM-PUNE,proceed_with_caution
198,19.75,clear,False,3,unknown_obstruction,True,619,91,track_circuit,0.0,CLEAR,False,10.845,False,MUM-PUNE,proceed_with_caution
185,0.522,flood,True,5,broken_rail,False,4589,76,track_circuit,85.89,CLEAR,False,45.852,False,CHN-BGLR,proceed_with_caution
175,13.216,flood,True,3,fallen_tree,False,3561,41,track_circuit,0.0,CLEAR,True,33.192,False,KOL-HOW,proceed_with_caution
113,1.089,clear,False,10,fallen_tree,True,4242,76,vibration,0.0,CLEAR,True,29.627,False,CHN-BGLR,reduce_speed
177,0.254,rain,False,4,fallen_tree,False,3030,66,vibration,0.0,OCCUPIED,True,9.125,False,MUM-PUNE,reroute
142,13.128,heavy_rain,False,7,landslide_debris,False,4033,29,vibration,32.33,CLEAR,True,4.758,False,CHN-BGLR,reduce_speed
68,6.017,flood,True,5,stranded_vehicle,False,3384,63,accelerometer,0.0,OCCUPIED,True,34.954,True,HYB-SEC,proceed_with_caution
